id,upload_date,cumulative_no,First_ts,First_sr
3515,1/27/2021,1127,Hlegu,Yangon
3516,1/27/2021,1120,Ahlone,Yangon
3517,1/27/2021,1114,Dawbon,Yangon
3518,1/27/2021,1046,Pyigyitagon,Mandalay
3519,1/27/2021,966,Kyauktan,Yangon
3520,1/27/2021,944,Twantay,Yangon
3521,1/27/2021,886,Pabedan,Yangon
3522,1/27/2021,841,Hinthada,Ayeyarwady
3523,1/27/2021,837,Pazundaung,Yangon
3524,1/27/2021,818,Pathein,Ayeyarwady
3525,1/27/2021,816,Latha,Yangon
3526,1/27/2021,745,Patheingyi,Mandalay
3527,1/27/2021,707,Dagon,Yangon
3528,1/27/2021,669,Taikkyi,Yangon
3529,1/27/2021,647,Kyauktada,Yangon
3530,1/27/2021,644,Htantabin,Yangon
3531,1/27/2021,638,Aunglan,Magway
3532,1/27/2021,578,Hpa-An,Kayin
3533,1/27/2021,570,Sagaing,Sagaing
3534,1/27/2021,559,Hpakant,Kachin
3535,1/27/2021,542,Maubin,Ayeyarwady
3537,1/27/2021,522,Myingyan,Mandalay
3538,1/27/2021,521,Zay Yar Thi Ri,Nay Pyi Taw
3540,1/27/2021,509,Mawlamyinegyun,Ayeyarwady
3541,1/27/2021,487,Kale,Sagaing
3542,1/27/2021,486,Thaton,Mon
3543,1/27/2021,473,Magway,Magway
3545,1/27/2021,447,Kyaukpyu,Rakhine
3546,1/27/2021,442,Seikgyikanaungto,Yangon
3548,1/27/2021,439,Kayan,Yangon
3550,1/27/2021,434,Dedaye,Ayeyarwady
3551,1/27/2021,427,Thongwa,Yangon
3552,1/27/2021,402,Myawaddy,Kayin
3553,1/27/2021,400,Maungdaw,Rakhine
3555,1/27/2021,370,Taungtha,Mandalay
3557,1/27/2021,335,Sintgaing,Mandalay
3558,1/27/2021,322,Myeik,Tanintharyi
3559,1/27/2021,321,Kawhmu,Yangon
3560,1/27/2021,317,Kyaikto,Mon
3561,1/27/2021,305,Kungyangon,Yangon
3562,1/27/2021,295,Salin,Magway
3563,1/27/2021,294,Bogale,Ayeyarwady
3564,1/27/2021,277,Kyonpyaw,Ayeyarwady
3566,1/27/2021,265,Kyauktaw,Rakhine
3567,1/27/2021,265,Mrauk-U,Rakhine
3568,1/27/2021,263,Pyapon,Ayeyarwady
3570,1/27/2021,259,Monywa,Sagaing
3571,1/27/2021,259,Taungdwingyi,Magway
3572,1/27/2021,258,Kyaiklat,Ayeyarwady
3573,1/27/2021,257,Minbu,Magway
3574,1/27/2021,253,Meiktila,Mandalay
3575,1/27/2021,252,Myothit,Magway
3576,1/27/2021,251,Labutta,Ayeyarwady
3577,1/27/2021,246,Nyaungdon,Ayeyarwady
3578,1/27/2021,244,Kyaukse,Mandalay
3579,1/27/2021,241,Taunggyi,Shan
3580,1/27/2021,240,Za Bu Thi Ri,Nay Pyi Taw
3582,1/27/2021,230,Shwebo,Sagaing
3584,1/27/2021,219,Kawkareik,Kayin
3585,1/27/2021,219,Myaungmya,Ayeyarwady
3586,1/27/2021,210,Pyinoolwin,Mandalay
3588,1/27/2021,204,Natmauk,Magway
3589,1/27/2021,204,Kyaukpadaung,Mandalay
3592,1/27/2021,195,Buthidaung,Rakhine
3593,1/27/2021,191,Ye,Mon
3594,1/27/2021,189,Ingapu,Ayeyarwady
3596,1/27/2021,182,Toungup,Rakhine
3597,1/27/2021,179,Yenangyaung,Magway
3598,1/27/2021,178,Kanbalu,Sagaing
3599,1/27/2021,177,Chauk,Magway
3601,1/27/2021,172,Ann,Rakhine
3602,1/27/2021,167,Bilin,Mon
3603,1/27/2021,155,Myitkyina,Kachin
3604,1/27/2021,153,Tedim,Chin
3605,1/27/2021,152,Rathedaung,Rakhine
3606,1/27/2021,149,Pakokku,Magway
3607,1/27/2021,148,Paung,Mon
3609,1/27/2021,144,Nyaung-U,Mandalay
3610,1/27/2021,133,Tada-U,Mandalay
3611,1/27/2021,131,Yegyi,Ayeyarwady
3612,1/27/2021,129,Madaya,Mandalay
3614,1/27/2021,126,Pauktaw,Rakhine
3616,1/27/2021,122,Thazi,Mandalay
3617,1/27/2021,122,Dawei,Tanintharyi
3618,1/27/2021,121,Thandwe,Rakhine
3620,1/27/2021,118,Myittha,Mandalay
3621,1/27/2021,116,Pyawbwe,Mandalay
3622,1/27/2021,116,Tamu,Sagaing
3623,1/27/2021,115,Poke Ba Thi Ri,Nay Pyi Taw
3624,1/27/2021,114,Danubyu,Ayeyarwady
3626,1/27/2021,108,Lewe,Nay Pyi Taw
3627,1/27/2021,106,Ponnagyun,Rakhine
3629,1/27/2021,106,Kalaw,Shan
3630,1/27/2021,106,Wakema,Ayeyarwady
3631,1/27/2021,106,Natogyi,Mandalay
3632,1/27/2021,104,Tachileik,Shan
3633,1/27/2021,103,Myaing,Magway
3634,1/27/2021,102,Pyinmana,Nay Pyi Taw
3635,1/27/2021,101,Ngazun,Mandalay
3636,1/27/2021,101,Wundwin,Mandalay
3637,1/27/2021,101,Salingyi,Sagaing
3639,1/27/2021,99,Myebon,Rakhine
3640,1/27/2021,96,Mudon,Mon
3641,1/27/2021,96,Yinmarbin,Sagaing
3642,1/27/2021,95,Yamethin,Mandalay
3643,1/27/2021,95,Pwintbyu,Magway
3644,1/27/2021,92,Minbya,Rakhine
3645,1/27/2021,86,Lashio,Shan
3646,1/27/2021,84,Kyaunggon,Ayeyarwady
3648,1/27/2021,82,Gangaw,Magway
3649,1/27/2021,81,Mogoke,Mandalay
3650,1/27/2021,78,Hlaingbwe,Kayin
3651,1/27/2021,77,Kyaikmaraw,Mon
3652,1/27/2021,72,Muse,Shan
3654,1/27/2021,70,Thayet,Magway
3655,1/27/2021,68,Myinmu,Sagaing
3656,1/27/2021,68,Kangyidaunt,Ayeyarwady
3657,1/27/2021,67,Kawlin,Sagaing
3658,1/27/2021,66,Thanbyuzayat,Mon
3659,1/27/2021,64,Einme,Ayeyarwady
3660,1/27/2021,64,Loikaw,Kayah
3661,1/27/2021,62,Chaungzon,Mon
3662,1/27/2021,60,Lemyethna,Ayeyarwady
3663,1/27/2021,60,Seikphyu,Magway
3664,1/27/2021,58,Taze,Sagaing
3665,1/27/2021,57,Zalun,Ayeyarwady
3667,1/27/2021,56,Ywangan,Shan
3668,1/27/2021,55,Mohnyin,Kachin
3669,1/27/2021,55,Mahlaing,Mandalay
3670,1/27/2021,54,Tatkon,Nay Pyi Taw
3671,1/27/2021,53,Thabeikkyin,Mandalay
3672,1/27/2021,53,Chaung-U,Sagaing
3675,1/27/2021,47,Mindat,Chin
3676,1/27/2021,47,Wetlet,Sagaing
3677,1/27/2021,45,Launglon,Tanintharyi
3678,1/27/2021,45,Oke Ta Ra Thi Ri,Nay Pyi Taw
3679,1/27/2021,45,Indaw,Sagaing
3680,1/27/2021,44,Tabayin,Sagaing
3681,1/27/2021,43,Kyaukme,Shan
3682,1/27/2021,43,Palaw,Tanintharyi
3683,1/27/2021,41,Sinbaungwe,Magway
3684,1/27/2021,40,Pale,Sagaing
3685,1/27/2021,40,Mingin,Sagaing
3686,1/27/2021,40,Myanaung,Ayeyarwady
3687,1/27/2021,39,Gwa,Rakhine
3688,1/27/2021,38,Det Khi Na Thi Ri,Nay Pyi Taw
3689,1/27/2021,38,Homalin,Sagaing
3690,1/27/2021,38,Pantanaw,Ayeyarwady
3691,1/27/2021,38,Yesagyo,Magway
3692,1/27/2021,37,Kyangin,Ayeyarwady
3693,1/27/2021,37,Minhla,Magway
3694,1/27/2021,36,Nawnghkio,Shan
3695,1/27/2021,35,Myaung,Sagaing
3696,1/27/2021,35,Singu,Mandalay
3697,1/27/2021,34,Ye-U,Sagaing
3698,1/27/2021,33,Pauk,Magway
3699,1/27/2021,32,Kani,Sagaing
3700,1/27/2021,31,Lawksawk,Shan
3701,1/27/2021,31,Matupi,Chin
3702,1/27/2021,30,Yebyu,Tanintharyi
3703,1/27/2021,30,Paletwa,Chin
3704,1/27/2021,29,Katha,Sagaing
3705,1/27/2021,28,Budalin,Sagaing
3706,1/27/2021,27,Kawthoung,Tanintharyi
3707,1/27/2021,27,Ramree,Rakhine
3708,1/27/2021,27,Falam,Chin
3709,1/27/2021,26,Khin-U,Sagaing
3710,1/27/2021,26,Tigyaing,Sagaing
3711,1/27/2021,25,Thabaung,Ayeyarwady
3712,1/27/2021,24,Hakha,Chin
3713,1/27/2021,24,Tonzang,Chin
3714,1/27/2021,24,Kyunhla,Sagaing
3715,1/27/2021,23,Pinlaung,Shan
3716,1/27/2021,23,Waingmaw,Kachin
3717,1/27/2021,22,Loilen,Shan
3718,1/27/2021,22,Shwegu,Kachin
3719,1/27/2021,21,Bhamo,Kachin
3720,1/27/2021,20,Mogaung,Kachin
3721,1/27/2021,20,Namhsan,Shan
3722,1/27/2021,20,Kutkai,Shan
3723,1/27/2021,19,Hsihseng,Shan
3724,1/27/2021,19,Kamma,Magway
3725,1/27/2021,18,Pindaya,Shan
3726,1/27/2021,18,Thayetchaung,Tanintharyi
3727,1/27/2021,17,Ayadaw,Sagaing
3728,1/27/2021,17,Ngape,Magway
3729,1/27/2021,16,Mongyawng,Shan
3730,1/27/2021,16,Mongmit,Shan
3731,1/27/2021,15,Kyainseikgyi,Kayin
3732,1/27/2021,15,Ngapudaw,Ayeyarwady
3733,1/27/2021,15,Kalewa,Sagaing
3734,1/27/2021,14,Kyunsu,Tanintharyi
3735,1/27/2021,14,Hsipaw,Shan
3736,1/27/2021,13,Munaung,Rakhine
3737,1/27/2021,13,Nyaungshwe,Shan
3738,1/27/2021,13,Saw,Magway
3739,1/27/2021,12,Momauk,Kachin
3740,1/27/2021,12,Thandaunggyi,Kayin
3741,1/27/2021,12,Bokpyin,Tanintharyi
3742,1/27/2021,11,Hopong,Shan
3743,1/27/2021,10,Wuntho,Sagaing
3744,1/27/2021,9,Namhkan,Shan
3745,1/27/2021,9,Kanpetlet,Chin
3746,1/27/2021,9,Sidoktaya,Magway
3747,1/27/2021,9,Tangyan,Shan
3748,1/27/2021,8,Nansang,Shan
3749,1/27/2021,8,Namtu,Shan
3750,1/27/2021,8,Pekon,Shan
3751,1/27/2021,7,Puta-O,Kachin
3752,1/27/2021,7,Kengtung,Shan
3753,1/27/2021,6,Paungbyin,Sagaing
3754,1/27/2021,6,Tilin,Magway
3755,1/27/2021,6,Mindon,Magway
3756,1/27/2021,6,Mabein,Shan
3757,1/27/2021,5,Monghpyak,Shan
3758,1/27/2021,5,Thantlang,Chin
3759,1/27/2021,5,Mawlaik,Sagaing
3760,1/27/2021,5,Mongton,Shan
3761,1/27/2021,5,Mongping,Shan
3762,1/27/2021,5,Demoso,Kayah
3763,1/27/2021,4,Monghsat,Shan
3764,1/27/2021,4,Hkamti,Sagaing
3765,1/27/2021,4,Mongnai,Shan
3766,1/27/2021,4,Monghsu,Shan
3767,1/27/2021,4,Nanyun,Sagaing
3768,1/27/2021,3,Hpapun,Kayin
3769,1/27/2021,3,Kunlong,Shan
3770,1/27/2021,2,Tanai,Kachin
3771,1/28/2021,6091,Mingaladon,Yangon
3772,1/28/2021,5877,North Okkalapa,Yangon
3773,1/28/2021,4841,Hlaingtharya,Yangon
3774,1/28/2021,4648,Insein,Yangon
3775,1/28/2021,4572,Thingangyun,Yangon
3776,1/28/2021,3895,Mayangone,Yangon
3777,1/28/2021,3818,Shwepyithar,Yangon
3779,1/28/2021,3235,Dagon Myothit (South),Yangon
3780,1/28/2021,3040,Tamwe,Yangon
3781,1/28/2021,3032,South Okkalapa,Yangon
3782,1/28/2021,2990,Hlaing,Yangon
3783,1/28/2021,2883,Thanlyin,Yangon
3784,1/28/2021,2811,Chanayethazan,Mandalay
3785,1/28/2021,2639,Aungmyaythazan,Mandalay
3786,1/28/2021,2572,Mahaaungmyay,Mandalay
3787,1/28/2021,2498,Kamaryut,Yangon
3788,1/28/2021,2410,Thaketa,Yangon
3789,1/28/2021,2352,Dagon Myothit (North),Yangon
3790,1/28/2021,2219,Hmawbi,Yangon
3791,1/28/2021,2082,Dagon Myothit (East),Yangon
3792,1/28/2021,2061,Kyeemyindaing,Yangon
3793,1/28/2021,2057,Sanchaung,Yangon
3794,1/28/2021,2048,Chanmyathazi,Mandalay
3795,1/28/2021,1879,Mingalartaungnyunt,Yangon
3796,1/28/2021,1665,Mawlamyine,Mon
3797,1/28/2021,1664,Amarapura,Mandalay
3798,1/28/2021,1561,Bahan,Yangon
3799,1/28/2021,1560,Sittwe,Rakhine
3800,1/28/2021,1417,Dala,Yangon
3801,1/28/2021,1312,Yankin,Yangon
3802,1/28/2021,1309,Lanmadaw,Yangon
3803,1/28/2021,1264,Dagon Myothit (Seikkan),Yangon
3804,1/28/2021,1177,Botahtaung,Yangon
3805,1/28/2021,1131,Hlegu,Yangon
3806,1/28/2021,1122,Ahlone,Yangon
3807,1/28/2021,1115,Dawbon,Yangon
3808,1/28/2021,1054,Pyigyitagon,Mandalay
3809,1/28/2021,967,Kyauktan,Yangon
3810,1/28/2021,945,Twantay,Yangon
3811,1/28/2021,886,Pabedan,Yangon
3812,1/28/2021,848,Hinthada,Ayeyarwady
3813,1/28/2021,837,Pazundaung,Yangon
3814,1/28/2021,819,Pathein,Ayeyarwady
3815,1/28/2021,816,Latha,Yangon
3816,1/28/2021,750,Patheingyi,Mandalay
3817,1/28/2021,709,Dagon,Yangon
3818,1/28/2021,670,Taikkyi,Yangon
3819,1/28/2021,647,Kyauktada,Yangon
3820,1/28/2021,644,Htantabin,Yangon
3821,1/28/2021,639,Aunglan,Magway
3822,1/28/2021,578,Hpa-An,Kayin
3823,1/28/2021,573,Sagaing,Sagaing
3824,1/28/2021,570,Maubin,Ayeyarwady
3825,1/28/2021,567,Hpakant,Kachin
3826,1/28/2021,528,Myingyan,Mandalay
3828,1/28/2021,523,Zay Yar Thi Ri,Nay Pyi Taw
3830,1/28/2021,509,Mawlamyinegyun,Ayeyarwady
3831,1/28/2021,507,Magway,Magway
3832,1/28/2021,489,Kale,Sagaing
3833,1/28/2021,486,Thaton,Mon
3835,1/28/2021,447,Kyaukpyu,Rakhine
3836,1/28/2021,442,Seikgyikanaungto,Yangon
3838,1/28/2021,439,Kayan,Yangon
3839,1/28/2021,434,Dedaye,Ayeyarwady
3840,1/28/2021,429,Thongwa,Yangon
3841,1/28/2021,404,Myawaddy,Kayin
3842,1/28/2021,400,Maungdaw,Rakhine
3844,1/28/2021,378,Taungtha,Mandalay
3847,1/28/2021,344,Sintgaing,Mandalay
3848,1/28/2021,322,Kawhmu,Yangon
3849,1/28/2021,322,Myeik,Tanintharyi
3850,1/28/2021,317,Kyaikto,Mon
3851,1/28/2021,305,Kungyangon,Yangon
3852,1/28/2021,295,Bogale,Ayeyarwady
3853,1/28/2021,295,Salin,Magway
3854,1/28/2021,278,Kyonpyaw,Ayeyarwady
3856,1/28/2021,269,Monywa,Sagaing
3858,1/28/2021,265,Kyauktaw,Rakhine
3859,1/28/2021,265,Mrauk-U,Rakhine
3860,1/28/2021,263,Pyapon,Ayeyarwady
3861,1/28/2021,259,Taungdwingyi,Magway
3862,1/28/2021,258,Kyaiklat,Ayeyarwady
3863,1/28/2021,258,Minbu,Magway
3864,1/28/2021,253,Meiktila,Mandalay
3865,1/28/2021,252,Myothit,Magway
3866,1/28/2021,251,Labutta,Ayeyarwady
3867,1/28/2021,247,Nyaungdon,Ayeyarwady
3868,1/28/2021,244,Kyaukse,Mandalay
3869,1/28/2021,241,Za Bu Thi Ri,Nay Pyi Taw
3870,1/28/2021,241,Taunggyi,Shan
3872,1/28/2021,230,Shwebo,Sagaing
3874,1/28/2021,222,Myaungmya,Ayeyarwady
3875,1/28/2021,219,Kawkareik,Kayin
3876,1/28/2021,211,Pyinoolwin,Mandalay
3877,1/28/2021,207,Kyaukpadaung,Mandalay
3878,1/28/2021,205,Natmauk,Magway
3882,1/28/2021,195,Buthidaung,Rakhine
3883,1/28/2021,191,Ye,Mon
3884,1/28/2021,191,Chauk,Magway
3885,1/28/2021,191,Kanbalu,Sagaing
3886,1/28/2021,189,Ingapu,Ayeyarwady
3888,1/28/2021,182,Toungup,Rakhine
3889,1/28/2021,179,Yenangyaung,Magway
3891,1/28/2021,172,Ann,Rakhine
3892,1/28/2021,167,Bilin,Mon
3893,1/28/2021,160,Myitkyina,Kachin
3894,1/28/2021,153,Tedim,Chin
3895,1/28/2021,152,Rathedaung,Rakhine
3896,1/28/2021,150,Paung,Mon
3897,1/28/2021,149,Pakokku,Magway
3899,1/28/2021,145,Nyaung-U,Mandalay
3900,1/28/2021,134,Tada-U,Mandalay
3901,1/28/2021,131,Yegyi,Ayeyarwady
3902,1/28/2021,129,Madaya,Mandalay
3904,1/28/2021,128,Myittha,Mandalay
3905,1/28/2021,126,Pauktaw,Rakhine
3907,1/28/2021,123,Thazi,Mandalay
3908,1/28/2021,122,Dawei,Tanintharyi
3909,1/28/2021,121,Thandwe,Rakhine
3911,1/28/2021,117,Pyawbwe,Mandalay
3912,1/28/2021,117,Tamu,Sagaing
3913,1/28/2021,116,Poke Ba Thi Ri,Nay Pyi Taw
3914,1/28/2021,114,Danubyu,Ayeyarwady
3916,1/28/2021,111,Salingyi,Sagaing
3917,1/28/2021,109,Ngazun,Mandalay
3918,1/28/2021,108,Lewe,Nay Pyi Taw
3919,1/28/2021,107,Natogyi,Mandalay
3920,1/28/2021,106,Ponnagyun,Rakhine
3922,1/28/2021,106,Kalaw,Shan
3923,1/28/2021,106,Wakema,Ayeyarwady
3924,1/28/2021,104,Tachileik,Shan
3925,1/28/2021,104,Myaing,Magway
3926,1/28/2021,103,Pyinmana,Nay Pyi Taw
3927,1/28/2021,101,Wundwin,Mandalay
3929,1/28/2021,99,Myebon,Rakhine
3930,1/28/2021,98,Yinmarbin,Sagaing
3931,1/28/2021,96,Mudon,Mon
3932,1/28/2021,96,Yamethin,Mandalay
3933,1/28/2021,95,Pwintbyu,Magway
3934,1/28/2021,92,Minbya,Rakhine
3935,1/28/2021,89,Lashio,Shan
3936,1/28/2021,84,Kyaunggon,Ayeyarwady
3938,1/28/2021,82,Gangaw,Magway
3939,1/28/2021,81,Myinmu,Sagaing
3940,1/28/2021,81,Mogoke,Mandalay
3941,1/28/2021,80,Muse,Shan
3942,1/28/2021,78,Kyaikmaraw,Mon
3943,1/28/2021,78,Hlaingbwe,Kayin
3945,1/28/2021,70,Thayet,Magway
3946,1/28/2021,70,Kawlin,Sagaing
3947,1/28/2021,68,Kangyidaunt,Ayeyarwady
3948,1/28/2021,66,Thanbyuzayat,Mon
3949,1/28/2021,66,Zalun,Ayeyarwady
3950,1/28/2021,64,Einme,Ayeyarwady
3951,1/28/2021,64,Loikaw,Kayah
3952,1/28/2021,62,Chaungzon,Mon
3953,1/28/2021,60,Lemyethna,Ayeyarwady
3954,1/28/2021,60,Seikphyu,Magway
3955,1/28/2021,58,Mohnyin,Kachin
3956,1/28/2021,58,Taze,Sagaing
3957,1/28/2021,57,Chaung-U,Sagaing
3959,1/28/2021,56,Ywangan,Shan
3960,1/28/2021,56,Mahlaing,Mandalay
3961,1/28/2021,54,Tatkon,Nay Pyi Taw
3962,1/28/2021,53,Thabeikkyin,Mandalay
3964,1/28/2021,48,Indaw,Sagaing
3965,1/28/2021,48,Wetlet,Sagaing
3967,1/28/2021,47,Mindat,Chin
3968,1/28/2021,45,Launglon,Tanintharyi
3969,1/28/2021,45,Oke Ta Ra Thi Ri,Nay Pyi Taw
3970,1/28/2021,45,Tabayin,Sagaing
3971,1/28/2021,43,Kyaukme,Shan
3972,1/28/2021,43,Palaw,Tanintharyi
3973,1/28/2021,41,Sinbaungwe,Magway
3974,1/28/2021,41,Mingin,Sagaing
3975,1/28/2021,40,Pale,Sagaing
3976,1/28/2021,40,Myanaung,Ayeyarwady
3977,1/28/2021,39,Gwa,Rakhine
3978,1/28/2021,39,Kyangin,Ayeyarwady
3979,1/28/2021,38,Det Khi Na Thi Ri,Nay Pyi Taw
3980,1/28/2021,38,Homalin,Sagaing
3981,1/28/2021,38,Pantanaw,Ayeyarwady
3982,1/28/2021,38,Yesagyo,Magway
3983,1/28/2021,37,Minhla,Magway
3984,1/28/2021,36,Nawnghkio,Shan
3985,1/28/2021,35,Myaung,Sagaing
3986,1/28/2021,35,Singu,Mandalay
3987,1/28/2021,34,Ye-U,Sagaing
3988,1/28/2021,33,Pauk,Magway
3989,1/28/2021,32,Thabaung,Ayeyarwady
3990,1/28/2021,32,Kani,Sagaing
3991,1/28/2021,31,Lawksawk,Shan
3992,1/28/2021,31,Matupi,Chin
3993,1/28/2021,30,Yebyu,Tanintharyi
3994,1/28/2021,30,Paletwa,Chin
3995,1/28/2021,29,Katha,Sagaing
3996,1/28/2021,28,Budalin,Sagaing
3997,1/28/2021,27,Kawthoung,Tanintharyi
3998,1/28/2021,27,Ramree,Rakhine
3999,1/28/2021,27,Falam,Chin
4000,1/28/2021,27,Tigyaing,Sagaing
4001,1/28/2021,26,Khin-U,Sagaing
4002,1/28/2021,24,Hakha,Chin
4003,1/28/2021,24,Tonzang,Chin
4004,1/28/2021,24,Shwegu,Kachin
4005,1/28/2021,24,Kyunhla,Sagaing
4006,1/28/2021,23,Pinlaung,Shan
4007,1/28/2021,23,Waingmaw,Kachin
4008,1/28/2021,22,Loilen,Shan
4009,1/28/2021,21,Bhamo,Kachin
4010,1/28/2021,20,Mogaung,Kachin
4011,1/28/2021,20,Namhsan,Shan
4012,1/28/2021,20,Kutkai,Shan
4013,1/28/2021,19,Hsihseng,Shan
4014,1/28/2021,19,Kamma,Magway
4015,1/28/2021,18,Ayadaw,Sagaing
4016,1/28/2021,18,Pindaya,Shan
4017,1/28/2021,18,Thayetchaung,Tanintharyi
4018,1/28/2021,17,Ngape,Magway
4019,1/28/2021,17,Mongmit,Shan
4020,1/28/2021,16,Mongyawng,Shan
4021,1/28/2021,15,Kyainseikgyi,Kayin
4022,1/28/2021,15,Ngapudaw,Ayeyarwady
4023,1/28/2021,15,Kalewa,Sagaing
4024,1/28/2021,14,Kyunsu,Tanintharyi
4025,1/28/2021,14,Hsipaw,Shan
4026,1/28/2021,13,Munaung,Rakhine
4027,1/28/2021,13,Nyaungshwe,Shan
4028,1/28/2021,13,Saw,Magway
4029,1/28/2021,12,Momauk,Kachin
4030,1/28/2021,12,Thandaunggyi,Kayin
4031,1/28/2021,12,Bokpyin,Tanintharyi
4032,1/28/2021,11,Hopong,Shan
4033,1/28/2021,10,Wuntho,Sagaing
4034,1/28/2021,9,Namhkan,Shan
4035,1/28/2021,9,Kanpetlet,Chin
4036,1/28/2021,9,Sidoktaya,Magway
4037,1/28/2021,9,Tangyan,Shan
4038,1/28/2021,8,Nansang,Shan
4039,1/28/2021,8,Namtu,Shan
4040,1/28/2021,8,Pekon,Shan
4041,1/28/2021,7,Puta-O,Kachin
4042,1/28/2021,7,Kengtung,Shan
4043,1/28/2021,6,Paungbyin,Sagaing
4044,1/28/2021,6,Tilin,Magway
4045,1/28/2021,6,Mindon,Magway
4046,1/28/2021,6,Mabein,Shan
4047,1/28/2021,5,Monghpyak,Shan
4048,1/28/2021,5,Thantlang,Chin
4049,1/28/2021,5,Mawlaik,Sagaing
4050,1/28/2021,5,Mongton,Shan
4051,1/28/2021,5,Mongping,Shan
4052,1/28/2021,5,Demoso,Kayah
4053,1/28/2021,5,Mongnai,Shan
4054,1/28/2021,4,Monghsat,Shan
4055,1/28/2021,4,Hkamti,Sagaing
4056,1/28/2021,4,Monghsu,Shan
4057,1/28/2021,4,Nanyun,Sagaing
4058,1/28/2021,3,Hpapun,Kayin
4059,1/28/2021,3,Kunlong,Shan
4060,1/28/2021,2,Tanai,Kachin
4061,1/29/2021,6094,Mingaladon,Yangon
4062,1/29/2021,5882,North Okkalapa,Yangon
4063,1/29/2021,4849,Hlaingtharya,Yangon
4064,1/29/2021,4650,Insein,Yangon
4065,1/29/2021,4574,Thingangyun,Yangon
4066,1/29/2021,3898,Mayangone,Yangon
4067,1/29/2021,3818,Shwepyithar,Yangon
4069,1/29/2021,3239,Dagon Myothit (South),Yangon
4070,1/29/2021,3044,Tamwe,Yangon
4071,1/29/2021,3033,South Okkalapa,Yangon
4072,1/29/2021,2991,Hlaing,Yangon
4073,1/29/2021,2883,Thanlyin,Yangon
4074,1/29/2021,2817,Chanayethazan,Mandalay
4075,1/29/2021,2647,Aungmyaythazan,Mandalay
4076,1/29/2021,2579,Mahaaungmyay,Mandalay
4077,1/29/2021,2500,Kamaryut,Yangon
4078,1/29/2021,2412,Thaketa,Yangon
4079,1/29/2021,2355,Dagon Myothit (North),Yangon
4080,1/29/2021,2229,Hmawbi,Yangon
4081,1/29/2021,2083,Dagon Myothit (East),Yangon
4082,1/29/2021,2061,Kyeemyindaing,Yangon
4083,1/29/2021,2060,Sanchaung,Yangon
4084,1/29/2021,2059,Chanmyathazi,Mandalay
4085,1/29/2021,1882,Mingalartaungnyunt,Yangon
4086,1/29/2021,1702,Mawlamyine,Mon
4087,1/29/2021,1666,Amarapura,Mandalay
4088,1/29/2021,1562,Bahan,Yangon
4089,1/29/2021,1561,Sittwe,Rakhine
4090,1/29/2021,1417,Dala,Yangon
4091,1/29/2021,1312,Yankin,Yangon
4092,1/29/2021,1312,Lanmadaw,Yangon
4093,1/29/2021,1264,Dagon Myothit (Seikkan),Yangon
4094,1/29/2021,1177,Botahtaung,Yangon
4095,1/29/2021,1133,Hlegu,Yangon
4096,1/29/2021,1123,Ahlone,Yangon
4097,1/29/2021,1115,Dawbon,Yangon
4098,1/29/2021,1056,Pyigyitagon,Mandalay
4099,1/29/2021,967,Kyauktan,Yangon
4100,1/29/2021,945,Twantay,Yangon
4101,1/29/2021,886,Pabedan,Yangon
4102,1/29/2021,865,Hinthada,Ayeyarwady
4103,1/29/2021,841,Pazundaung,Yangon
4104,1/29/2021,821,Pathein,Ayeyarwady
4105,1/29/2021,818,Latha,Yangon
4106,1/29/2021,779,Patheingyi,Mandalay
4107,1/29/2021,709,Dagon,Yangon
4108,1/29/2021,670,Taikkyi,Yangon
4109,1/29/2021,648,Kyauktada,Yangon
4110,1/29/2021,645,Htantabin,Yangon
4111,1/29/2021,639,Aunglan,Magway
4112,1/29/2021,581,Hpa-An,Kayin
4113,1/29/2021,577,Hpakant,Kachin
4114,1/29/2021,576,Sagaing,Sagaing
4115,1/29/2021,572,Maubin,Ayeyarwady
4116,1/29/2021,530,Myingyan,Mandalay
4118,1/29/2021,523,Zay Yar Thi Ri,Nay Pyi Taw
4119,1/29/2021,513,Magway,Magway
4121,1/29/2021,509,Mawlamyinegyun,Ayeyarwady
4122,1/29/2021,494,Kale,Sagaing
4123,1/29/2021,488,Thaton,Mon
4125,1/29/2021,447,Kyaukpyu,Rakhine
4126,1/29/2021,442,Seikgyikanaungto,Yangon
4128,1/29/2021,439,Kayan,Yangon
4129,1/29/2021,434,Dedaye,Ayeyarwady
4130,1/29/2021,429,Thongwa,Yangon
4131,1/29/2021,409,Myawaddy,Kayin
4132,1/29/2021,400,Maungdaw,Rakhine
4134,1/29/2021,388,Taungtha,Mandalay
4137,1/29/2021,351,Sintgaing,Mandalay
4138,1/29/2021,322,Kawhmu,Yangon
4139,1/29/2021,322,Myeik,Tanintharyi
4140,1/29/2021,317,Kyaikto,Mon
4141,1/29/2021,305,Kungyangon,Yangon
4142,1/29/2021,295,Bogale,Ayeyarwady
4143,1/29/2021,295,Salin,Magway
4145,1/29/2021,278,Kyonpyaw,Ayeyarwady
4146,1/29/2021,272,Monywa,Sagaing
4148,1/29/2021,265,Kyauktaw,Rakhine
4149,1/29/2021,265,Mrauk-U,Rakhine
4150,1/29/2021,263,Pyapon,Ayeyarwady
4151,1/29/2021,259,Kyaiklat,Ayeyarwady
4152,1/29/2021,259,Taungdwingyi,Magway
4153,1/29/2021,258,Minbu,Magway
